ID,NAME,RARITY,TYPE,ATTUNEMENT,NOTES,SOURCE,URL,SOURCE_SHORT
5392,Sword of Wounding,Rare,Weapon,Required,"Damage: Necrotic, Damage, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5392-sword-of-wounding,xdmg
842321,Sword of Zariel,Artifact,Weapon,Required,"Language: Celestial, Resistance: Radiant, Resistance: Necrotic, Set: Charisma Score, Set: Speed (Flying), Sense: Truesight, Damage: Radiant, Advantage: Insight, creature the sword deems worthy, Versatile, Sap",Baldur’s Gate: Descent into Avernus,https://www.dndbeyond.com/magic-items/842321-sword-of-zariel,bgdia
9229122,Sylvan Talon,Common,Weapon,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229122-sylvan-talon,xdmg
6504940,Tablet of Reawakening,Legendary,Wondrous Item,,Consumable,Legendary Magic Items,https://www.dndbeyond.com/magic-items/6504940-tablet-of-reawakening,
5439868,Talarith,Legendary,Wondrous Item,Required,"Damage: Force, Reigar Who Created It",Spelljammer: Adventures in Space,https://www.dndbeyond.com/magic-items/5439868-talarith,bam
9229123,Talisman of Pure Good,Legendary,Wondrous Item,Required,"Bonus: Spell Attacks, Damage: Radiant, Damage: Psychic, Cleric or Paladin",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229123-talisman-of-pure-good,xdmg
4778,Talisman of Pure Good,Legendary,Wondrous Item,Required,"Bonus: Spell Attacks, Creature of Good Alignment, Control, Buff, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4778-talisman-of-pure-good,xdmg
9229124,Talisman of the Sphere,Legendary,Wondrous Item,Required,Advantage: Arcana,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229124-talisman-of-the-sphere,xdmg
4779,Talisman of the Sphere,Legendary,Wondrous Item,Required,"Control, Buff, Utility",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4779-talisman-of-the-sphere,xdmg
9229125,Talisman of Ultimate Evil,Legendary,Wondrous Item,Required,"Bonus: Spell Attacks, Damage: Necrotic, Damage: Psychic",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229125-talisman-of-ultimate-evil,xdmg
4780,Talisman of Ultimate Evil,Legendary,Wondrous Item,Required,"Bonus: Spell Attacks, Creature of Evil Alignment, Control, Buff, Jewelry",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4780-talisman-of-ultimate-evil,xdmg
27140,Talking Doll,Common,Wondrous Item,Required,Social,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27140-talking-doll,xdmg
1031902,Tankard of Plenty,Common,Wondrous Item,,,Tyranny of Dragons,https://www.dndbeyond.com/magic-items/1031902-tankard-of-plenty,hotdq
27142,Tankard of Sobriety,Common,Wondrous Item,,Social,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27142-tankard-of-sobriety,xdmg
8225889,Tasha's Creeping Keelboat,Very Rare,Wondrous Item,Required,Bonus: Armor Class,Descent into the Lost Caverns of Tsojcanth,https://www.dndbeyond.com/magic-items/8225889-tashas-creeping-keelboat,ditlcot
5715530,Tearulai,Unknown Rarity,Weapon,Required,"Damage: Slashing, Creature of Non-Evil Alignment, Teleportation, Damage, Control, Movement, Combat, Shapechanging, Versatile, Sap",Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/5715530-tearulai,wdmm
2408620,Teeth of Dahlver-Nar,Artifact,Wondrous Item,Required,,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2408620-teeth-of-dahlver-nar,tce
7526778,Telescopic Transporter,Legendary,Wondrous Item,,"Teleportation, Exploration",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526778-telescopic-transporter,bmt
9229127,Tentacle Rod,Rare,Rod,Required,"Damage: Psychic, Damage: Psychic",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229127-tentacle-rod,xdmg
5408,Tentacle Rod,Rare,Rod,Required,"Damage: Bludgeoning, Damage, Control, Debuff",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5408-tentacle-rod,xdmg
2188449,The Codicil of White,Unknown Rarity,Wondrous Item,,Resistance: Cold,Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188449-the-codicil-of-white,idrotf
1147023,The Infernal Machine of Lum the Mad,Artifact,Wondrous Item,Required,,Infernal Machine Rebuild,https://www.dndbeyond.com/magic-items/1147023-the-infernal-machine-of-lum-the-mad,
2188402,Thermal Cube,Common,Wondrous Item,,,Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188402-thermal-cube,idrotf
1146940,Thessaltoxin Antidote,Uncommon,Potion,,,Infernal Machine Rebuild,https://www.dndbeyond.com/magic-items/1146940-thessaltoxin-antidote,
7102442,Thunderbuss,Very Rare,Weapon,,"Bonus: Magic, Replace Damage Type: Thunder, Ignore Weapon Property: Loading, Loading, Range, Ammunition (Firearms), Vex",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102442-thunderbuss,
9058872,Thunderous Greatclub,Very Rare,Weapon,Required,"Set: Strength Score, Damage: Thunder, Two-Handed, Push",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9058872-thunderous-greatclub,xdmg
7526779,Tidecaller Trident,Very Rare,Weapon,Required,"Bonus: Magic, Damage, Control, Combat, Thrown, Versatile, Topple",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526779-tidecaller-trident,bmt
705948,Timepiece of Travel,Very Rare,Wondrous Item,Required,Bonus: Dexterity Saving Throws,Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/705948-timepiece-of-travel,ai
5592,Tinderstrike,Legendary,Weapon,Required,"Bonus: Magic, Damage: Fire, Language: Ignan, Resistance: Fire, Damage, Buff, Combat, Finesse, Light, Thrown, Nick",Princes of the Apocalypse,https://www.dndbeyond.com/magic-items/5592-tinderstrike,pota
4781,Tome of Clear Thought,Very Rare,Wondrous Item,,"Bonus: Intelligence Score, Bonus: Ability Score Maximum, Buff",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4781-tome-of-clear-thought,xdmg
4782,Tome of Leadership and Influence,Very Rare,Wondrous Item,,"Bonus: Charisma Score, Bonus: Ability Score Maximum, Buff",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4782-tome-of-leadership-and-influence,xdmg
5409,Tome of the Stilled Tongue,Legendary,Wondrous Item,Required,"wizard, Utility",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5409-tome-of-the-stilled-tongue,xdmg
4783,Tome of Understanding,Very Rare,Wondrous Item,,"Bonus: Wisdom Score, Bonus: Ability Score Maximum, Buff",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4783-tome-of-understanding,xdmg
5917281,Topaz Annihilator,Legendary,Weapon,Required,Weapon Property: Two-Handed,Fizban's Treasury of Dragons,https://www.dndbeyond.com/magic-items/5917281-topaz-annihilator,ftd
704043,Travel Alchemical Kit,Uncommon,Wondrous Item,,Proficiency: Poisoner's Kit,Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/704043-travel-alchemical-kit,ai
4784,Trident of Fish Command,Uncommon,Weapon,Required,"Damage, Control, Combat, Thrown, Versatile, Topple",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4784-trident-of-fish-command,xdmg
1752531,Two-Birds Sling,Rare,Weapon,,"Bonus: Magic, Ammunition, Range, Slow",Mythic Odysseys of Theros,https://www.dndbeyond.com/magic-items/1752531-two-birds-sling,mot
36838,Unbreakable Arrow,Common,Weapon,,,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/36838-unbreakable-arrow,xge
1093036,Uncommon Glamerweave,Uncommon,Wondrous Item,,"Bonus: Performance, Bonus: Persuasion",Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/1093036-uncommon-glamerweave,erlw
9229129,Universal Solvent,Legendary,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229129-universal-solvent,xdmg
4785,Universal Solvent,Legendary,Wondrous Item,,"Utility, Consumable",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4785-universal-solvent,xdmg
1091623,Ventilating Lungs,Rare,Wondrous Item,Required,Advantage: Saving Throws,Eberron: Rising from the Last War,https://www.dndbeyond.com/magic-items/1091623-ventilating-lungs,erlw
9308690,Veteran's Cane,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9308690-veterans-cane,xdmg
27145,Veteran's Cane,Common,Wondrous Item,,Utility,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27145-veterans-cane,xdmg
722412,"Vicious Rapier, +1",Rare,Weapon,,"Damage: Additional, Bonus: Magic, Damage, Combat, Finesse, Vex",Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/722412-vicious-rapier-1,
9229175,Vicious Weapon,Rare,Weapon,,Damage: All,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229175-vicious-weapon,xdmg
5399,Vicious Weapon,Rare,Weapon,,"Damage: Additional, Damage, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5399-vicious-weapon,xdmg
7526781,Voidwalker Armor,Rare,Armor,Required,"Exploration, Combat, Cursed",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526781-voidwalker-armor,bmt
9229181,Vorpal Sword,Legendary,Weapon,Required,"Damage: Slashing, Damage: Additional, Bonus: Magic",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229181-vorpal-sword,xdmg
5397,Vorpal Sword,Legendary,Weapon,Required,"Bonus: Magic, Damage, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5397-vorpal-sword,xdmg
703541,Voting Kit,Common,Wondrous Item,,,Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/703541-voting-kit,ai
316792,Voyager Staff,Very Rare,Staff,Required,"Bonus: Magic, Bonus: Spell Attacks, spellcaster",Guildmasters’ Guide to Ravnica,https://www.dndbeyond.com/magic-items/316792-voyager-staff,ggr
36839,Walloping Ammunition,Common,Weapon,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/36839-walloping-ammunition,xdmg
9229182,Wand of Binding,Rare,Wand,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229182-wand-of-binding,xdmg
4788,Wand of Binding,Rare,Wand,Required,"Advantage: Saving Throws, Advantage: Acrobatics, Advantage: Athletics, Spellcaster, Control, Buff",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4788-wand-of-binding,xdmg
9229183,Wand of Conducting,Common,Wand,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229183-wand-of-conducting,xdmg
27146,Wand of Conducting,Common,Wand,,Social,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27146-wand-of-conducting,xdmg
9229184,Wand of Enemy Detection,Rare,Wand,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229184-wand-of-enemy-detection,xdmg
4789,Wand of Enemy Detection,Rare,Wand,Required,Detection,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4789-wand-of-enemy-detection,xdmg
9328,Wand of Entangle,Uncommon,Wand,Required,"spellcaster, Control, Debuff",Tales from the Yawning Portal,https://www.dndbeyond.com/magic-items/9328-wand-of-entangle,tftyp
9229185,Wand of Fear,Rare,Wand,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229185-wand-of-fear,xdmg
4790,Wand of Fear,Rare,Wand,Required,"Frightened, Control",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4790-wand-of-fear,xdmg
9229186,Wand of Fireballs,Rare,Wand,Required,Spellcaster,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229186-wand-of-fireballs,xdmg
4791,Wand of Fireballs,Rare,Wand,Required,"Spellcaster, Damage, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4791-wand-of-fireballs,xdmg
9229187,Wand of Lightning Bolts,Rare,Wand,Required,Spellcaster,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229187-wand-of-lightning-bolts,xdmg
4792,Wand of Lightning Bolts,Rare,Wand,Required,"Spellcaster, Damage, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4792-wand-of-lightning-bolts,xdmg
9229188,Wand of Magic Detection,Uncommon,Wand,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229188-wand-of-magic-detection,xdmg
4793,Wand of Magic Detection,Uncommon,Wand,,Detection,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4793-wand-of-magic-detection,xdmg
9237129,Wand of Magic Missiles,Uncommon,Wand,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9237129-wand-of-magic-missiles,xdmg
4794,Wand of Magic Missiles,Uncommon,Wand,,"Damage, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4794-wand-of-magic-missiles,xdmg
9229189,Wand of Orcus,Artifact,Wand,Required,"Bonus: Magic, Damage: Necrotic, Bonus: Armor Class",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229189-wand-of-orcus,xdmg
5428,Wand of Orcus,Artifact,Weapon,Required,"Bonus: Magic, Damage: Necrotic, Bonus: Armor Class, Summoning, Damage, Buff, Debuff, Utility, Combat, Cursed, Sap",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5428-wand-of-orcus,xdmg
9229190,Wand of Paralysis,Rare,Wand,Required,Spellcaster,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229190-wand-of-paralysis,xdmg
4795,Wand of Paralysis,Rare,Wand,Required,"Paralyzed, Spellcaster, Control, Debuff",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4795-wand-of-paralysis,xdmg
9229191,Wand of Polymorph,Very Rare,Wand,Required,Spellcaster,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229191-wand-of-polymorph,xdmg
4796,Wand of Polymorph,Very Rare,Wand,Required,"Spellcaster, Control, Shapechanging",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4796-wand-of-polymorph,xdmg
9229192,Wand of Pyrotechnics,Common,Wand,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229192-wand-of-pyrotechnics,xdmg
27147,Wand of Pyrotechnics,Common,Wand,,Social,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27147-wand-of-pyrotechnics,xdmg
27148,Wand of Scowls,Common,Wand,,Social,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27148-wand-of-scowls,xge
9229193,Wand of Secrets,Uncommon,Wand,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229193-wand-of-secrets,xdmg
4797,Wand of Secrets,Uncommon,Wand,,Detection,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4797-wand-of-secrets,xdmg
27149,Wand of Smiles,Common,Wand,,Social,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27149-wand-of-smiles,xge
34712,Wand of the War Mage,Varies,Wand,Required,"Bonus: Spell Attacks, Spellcaster, Buff, Combat",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/34712-wand-of-the-war-mage,xdmg
5548,Wand of Viscid Globs,Rare,Wand,Required,"Restrained, Control, Debuff",Out of the Abyss,https://www.dndbeyond.com/magic-items/5548-wand-of-viscid-globs,oota
9229194,Wand of Web,Uncommon,Wand,Required,Spellcaster,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229194-wand-of-web,xdmg
4799,Wand of Web,Uncommon,Wand,Required,"Spellcaster, Control",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4799-wand-of-web,xdmg
5604,Wand of Winter,Rare,Wand,Required,"Damage, Control",Tyranny of Dragons,https://www.dndbeyond.com/magic-items/5604-wand-of-winter,hotdq
9229195,Wand of Wonder,Rare,Wand,Required,Damage: Psychic,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229195-wand-of-wonder,xdmg
4800,Wand of Wonder,Rare,Wand,Required,"Petrified, Spellcaster, Damage, Control, Utility, Combat, Deception",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4800-wand-of-wonder,xdmg
215700,Wand Sheath,Common,Wondrous Item,Required,"Warforged, Utility",Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/215700-wand-sheath,erlw
7102443,War Horn of Valor,Rare,Wondrous Item,,,Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102443-war-horn-of-valor,bgg
7526784,Warrior's Passkey,Rare,Wondrous Item,Required,"Bonus: Magic, Damage: Force, Damage, Exploration, Combat",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526784-warriors-passkey,bmt
3001264,Watchful Helm,Very Rare,Wondrous Item,Required,"Bonus: Armor Class, Advantage: Perception, Bonus: Passive Perception",Candlekeep Mysteries,https://www.dndbeyond.com/magic-items/3001264-watchful-helm,cm
9229198,Wave,Artifact,Weapon,Required,"Bonus: Magic, Advantage: Initiative, Damage: Necrotic, Damage, Buff, Utility, Combat, Sentient, Thrown, Versatile, Topple",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229198-wave,xdmg
5431,Wave,Legendary,Weapon,Required,"Bonus: Magic, Advantage: Initiative, Creature that Worships a God of the Sea, Damage, Buff, Utility, Combat, Sentient, Thrown, Versatile, Topple",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5431-wave,xdmg
7102444,Wayfarer's Boots,Rare,Wondrous Item,Required,"Bonus: Speed (Walking), Advantage: Survival, Movement, Exploration",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102444-wayfarers-boots,bgg
9349,Waythe,Legendary,Weapon,Required,"Bonus: Magic, Damage, Buff, Combat, Sentient, Heavy, Two-Handed, Graze",Tales from the Yawning Portal,https://www.dndbeyond.com/magic-items/9349-waythe,tftyp
7526785,Weapon of Throne's Command,Very Rare,Weapon,Required,"Proficiency: Intimidation, Proficiency: Persuasion, Bonus: Magic, Damage, Control, Social, Combat",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526785-weapon-of-thrones-command,bmt
9229199,Weapon of Warning,Uncommon,Weapon,Required,Advantage: Initiative,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229199-weapon-of-warning,xdmg
5504,Weapon of Warning,Uncommon,Weapon,Required,"Advantage: Initiative, Damage, Detection, Combat",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5504-weapon-of-warning,xdmg
5400,"Weapon, +1",Uncommon,Weapon,,"Bonus: Magic, Damage, Combat",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5400-weapon-1,
5401,"Weapon, +2",Rare,Weapon,,"Bonus: Magic, Damage, Combat",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5401-weapon-2,
5404,"Weapon, +3",Very Rare,Weapon,,"Bonus: Magic, Damage, Combat",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5404-weapon-3,
5584,Weird Tank,Rare,Wondrous Item,Required,Summoning,Princes of the Apocalypse,https://www.dndbeyond.com/magic-items/5584-weird-tank,pota
9229200,Well of Many Worlds,Legendary,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9229200-well-of-many-worlds,xdmg
4802,Well of Many Worlds,Legendary,Wondrous Item,,Teleportation,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4802-well-of-many-worlds,xdmg
