ID,NAME,NAME_LOWER,LEVEL,CASTING_TIME,RANGE,AREA,AREA_SHAPE,COMPONENTS,MATERIAL_COMPONENTS,DURATION,SCHOOL,ATTACK_SAVE,DAMAGE_EFFECT,CLASSES,SOURCE,URL,SOURCE_SHORT,SLUG
2380,Erupting Earth,erupting earth,3rd,1 Action,120 ft.,20 ft.,cube,"V, S, M",a piece of obsidian,Instantaneous,Transmutation,DEX Save,Bludgeoning,"[""DRUID"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2380-erupting-earth,xge,erupting-earth
2381,Flame Arrows,flame arrows,3rd,1 Action,Touch,,,"V, S",,1 Hour,Transmutation,,Fire,"[""ARTIFICER"", ""DRUID"", ""RANGER"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""RANGER (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2381-flame-arrows,xge,flame-arrows
14872,Guardian of Nature,guardian of nature,4th,1 Bonus Action,Self,,,V,,1 Minute,Transmutation,,Buff (...),[],,https://www.dndbeyond.com/spells/14872-guardian-of-nature,xge,guardian-of-nature
2383,Gust,gust,Cantrip,1 Action,30 ft.,,,"V, S",,Instantaneous,Transmutation,STR Save,Control,"[""DRUID"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2383-gust,xge,gust
2386,Investiture of Flame,investiture of flame,6th,1 Action,Self,,,"V, S",,10 Minutes,Transmutation,DEX Save,Fire (...),"[""DRUID"", ""SORCERER"", ""WARLOCK"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WARLOCK (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2386-investiture-of-flame,xge,investiture-of-flame
2387,Investiture of Ice,investiture of ice,6th,1 Action,Self,15 ft. *,cone,"V, S",,10 Minutes,Transmutation,CON Save,Cold,"[""DRUID"", ""SORCERER"", ""WARLOCK"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WARLOCK (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2387-investiture-of-ice,xge,investiture-of-ice
2388,Investiture of Stone,investiture of stone,6th,1 Action,Self,,,"V, S",,10 Minutes,Transmutation,DEX Save,Prone,"[""DRUID"", ""SORCERER"", ""WARLOCK"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WARLOCK (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2388-investiture-of-stone,xge,investiture-of-stone
2389,Investiture of Wind,investiture of wind,6th,1 Action,Self,15 ft. *,cube,"V, S",,10 Minutes,Transmutation,CON Save,Bludgeoning,"[""DRUID"", ""SORCERER"", ""WARLOCK"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WARLOCK (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2389-investiture-of-wind,xge,investiture-of-wind
2391,Magic Stone,magic stone,Cantrip,1 Bonus Action,Touch,,,"V, S",,1 Minute,Transmutation,Ranged,Bludgeoning,"[""ARTIFICER"", ""DRUID"", ""WARLOCK"", ""DRUID (LEGACY)"", ""WARLOCK (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2391-magic-stone,xge,magic-stone
14882,Mass Polymorph,mass polymorph,9th,1 Action,120 ft.,,,"V, S, M",,1 Hour,Transmutation,WIS Save,Control (...),[],,https://www.dndbeyond.com/spells/14882-mass-polymorph,xge,mass-polymorph
2392,Maximilian's Earthen Grasp,maximilian's earthen grasp,2nd,1 Action,30 ft.,5 ft. *,square,"V, S, M",a miniature hand sculpted from clay,1 Minute,Transmutation,STR Save,Bludgeoning (...),"[""SORCERER"", ""WIZARD"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2392-maximilians-earthen-grasp,xge,maximilians-earthen-grasp
2394,Mold Earth,mold earth,Cantrip,1 Action,30 ft.,5 ft.,cube,S,,Instantaneous,Transmutation,,Control,"[""DRUID"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2394-mold-earth,xge,mold-earth
14558,Primal Savagery,primal savagery,Cantrip,1 Action,Self,,,S,,Instantaneous,Transmutation,Melee,Acid,[],,https://www.dndbeyond.com/spells/14558-primal-savagery,xge,primal-savagery
2396,Pyrotechnics,pyrotechnics,2nd,1 Action,60 ft.,5 ft. *,cube,"V, S",,Instantaneous,Transmutation,CON Save,Blinded,"[""ARTIFICER"", ""BARD"", ""SORCERER"", ""WIZARD"", ""BARD (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2396-pyrotechnics,xge,pyrotechnics
2397,Shape Water,shape water,Cantrip,1 Action,30 ft.,5 ft.,cube,S,,Instantaneous,Transmutation,,Control,"[""DRUID"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2397-shape-water,xge,shape-water
14599,Skill Empowerment,skill empowerment,5th,1 Action,Touch,,,"V, S",,1 Hour,Transmutation,,Buff (...),[],,https://www.dndbeyond.com/spells/14599-skill-empowerment,xge,skill-empowerment
2398,Skywrite,skywrite,2nd,1 Action,Sight,,,"V, S",,1 Hour,Transmutation,,Communication (...),"[""ARTIFICER"", ""BARD"", ""DRUID"", ""WIZARD"", ""BARD (LEGACY)"", ""DRUID (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2398-skywrite,xge,skywrite
14612,Tenser's Transformation,tenser's transformation,6th,1 Action,Self,,,"V, S, M",,10 Minutes,Transmutation,,Buff (...),[],,https://www.dndbeyond.com/spells/14612-tensers-transformation,xge,tensers-transformation
14614,Tiny Servant,tiny servant,3rd,1 Minute,Touch,,,"V, S",,8 Hours,Transmutation,,Utility,[],,https://www.dndbeyond.com/spells/14614-tiny-servant,xge,tiny-servant
2403,Transmute Rock,transmute rock,5th,1 Action,120 ft.,40 ft. *,cube,"V, S, M",clay and water,Until Dispelled,Transmutation,DEX Save,Bludgeoning,"[""ARTIFICER"", ""DRUID"", ""WIZARD"", ""DRUID (LEGACY)"", ""WIZARD (LEGACY)""]",Elemental Evil Player's Companion,https://www.dndbeyond.com/spells/2403-transmute-rock,xge,transmute-rock
14622,Zephyr Strike,zephyr strike,1st,1 Bonus Action,Self,,,V,,1 Minute,Transmutation,,Force,[],,https://www.dndbeyond.com/spells/14622-zephyr-strike,xge,zephyr-strike
2618846,Alter Self,alter self,2nd,1 Action,Self,,,"V, S",,1 Hour,Transmutation,,Shapechanging,"[""ARTIFICER"", ""SORCERER"", ""WIZARD"", ""DRACONIC SORCERY"", ""THE PREDATOR (HWT)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618846-alter-self,xphb,alter-self
2618851,Animal Shapes,animal shapes,8th,1 Action,30 ft.,,,"V, S",,24 Hours,Transmutation,,Shapechanging,"[""DRUID"", ""DRUID (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618851-animal-shapes,xphb,animal-shapes
2618855,Animate Objects,animate objects,5th,1 Action,120 ft.,,,"V, S",,1 Minute,Transmutation,,Creation (...),"[""ARTIFICER"", ""BARD"", ""SORCERER"", ""WIZARD"", ""FORGE DOMAIN (XGTE)"", ""BARD (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618855-animate-objects,xphb,animate-objects
2618897,Awaken,awaken,5th,8 Hours,Touch,,,"V, S, M","an agate worth 1,000+ GP, which the spell consumes",Instantaneous,Transmutation,,Charmed,"[""BARD"", ""DRUID"", ""BARD (LEGACY)"", ""DRUID (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618897-awaken,xphb,awaken
2618907,Barkskin,barkskin,2nd,1 Bonus Action,Touch,,,"V, S, M",a handful of oak bark,1 Hour,Transmutation,,Buff (...),"[""DRUID"", ""RANGER"", ""NATURE DOMAIN (PHB)"", ""DRUID (LEGACY)"", ""RANGER (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618907-barkskin,xphb,barkskin
2618938,Blindness/Deafness,blindness/deafness,2nd,1 Action,120 ft.,,,V,,1 Minute,Transmutation,CON Save,Blinded (...),"[""DEATH DOMAIN (DMG)"", ""THE UNDYING (SCAG)"", ""CIRCLE OF SPORES (TCOE)"", ""THE UNDEAD (VRGTR)"", ""BARD"", ""CLERIC"", ""SORCERER"", ""WIZARD"", ""BARD (LEGACY)"", ""CLERIC (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618938-blindness-deafness,xphb,blindness-deafness
2618939,Blink,blink,3rd,1 Action,Self,,,"V, S",,1 Minute,Transmutation,,Utility,"[""THE HEXBLADE (XGTE)"", ""ARTIFICER"", ""SORCERER"", ""WIZARD"", ""ARCHFEY PATRON"", ""THE MANY"", ""THE MANY"", ""THE PREDATOR (HWT)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618939-blink,xphb,blink
2619070,Control Water,control water,4th,1 Action,300 ft.,,,"V, S, M",a mixture of water and dust,10 Minutes,Transmutation,STR Save,Bludgeoning,"[""TEMPEST DOMAIN (PHB)"", ""THE FATHOMLESS (TCOE)"", ""THE GENIE (TCOE)"", ""CLERIC"", ""DRUID"", ""WIZARD"", ""CIRCLE OF THE SEA"", ""FESTUS DOMAIN"", ""CLERIC (LEGACY)"", ""DRUID (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619070-control-water,xphb,control-water
2619054,Control Weather,control weather,8th,10 Minutes,Self,5 miles,sphere,"V, S, M",burning incense,8 Hours,Transmutation,,Control (...),"[""CLERIC"", ""DRUID"", ""WIZARD"", ""CLERIC (LEGACY)"", ""DRUID (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619054-control-weather,xphb,control-weather
2619055,Cordon of Arrows,cordon of arrows,2nd,1 Action,Touch,,,"V, S, M",,8 Hours,Transmutation,DEX Save,Piercing,[],,https://www.dndbeyond.com/spells/2619055-cordon-of-arrows,xphb,cordon-of-arrows
2619074,Create or Destroy Water,create or destroy water,1st,1 Action,30 ft.,30 ft.,cube,"V, S, M",a mix of water and sand,Instantaneous,Transmutation,,Creation,"[""THE FATHOMLESS (TCOE)"", ""CLERIC"", ""DRUID"", ""CLERIC (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619074-create-or-destroy-water,xphb,create-or-destroy-water
2619082,Darkvision,darkvision,2nd,1 Action,Touch,,,"V, S, M",a dried carrot,8 Hours,Transmutation,,Buff,"[""ARTIFICER"", ""DRUID"", ""RANGER"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""RANGER (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619082-darkvision,xphb,darkvision
2619094,Disintegrate,disintegrate,6th,1 Action,60 ft.,,,"V, S, M",a lodestone and dust,Instantaneous,Transmutation,DEX Save,Force,"[""SORCERER"", ""WIZARD"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619094-disintegrate,xphb,disintegrate
2619142,Divine Favor,divine favor,1st,1 Bonus Action,Self,,,"V, S",,1 Minute,Transmutation,,Radiant,"[""PALADIN"", ""OATH OF CASTIGATION"", ""PALADIN (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619142-divine-favor,xphb,divine-favor
2619150,Dragon's Breath,dragon's breath,2nd,1 Bonus Action,Touch,15 ft.,cone,"V, S, M",a hot pepper,1 Minute,Transmutation,DEX Save,Acid (...),"[""SORCERER"", ""WIZARD"", ""DRACONIC SORCERY"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619150-dragons-breath,xphb,dragons-breath
2619158,Druidcraft,druidcraft,Cantrip,1 Action,30 ft.,,,"V, S",,Instantaneous,Transmutation,,Utility,"[""DRUID"", ""DRUID (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619158-druidcraft,xphb,druidcraft
2619160,Earthquake,earthquake,8th,1 Action,500 ft.,,,"V, S, M",a fractured rock,1 Minute,Transmutation,DEX Save,Bludgeoning,"[""CLERIC"", ""DRUID"", ""SORCERER"", ""CLERIC (LEGACY)"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619160-earthquake,xphb,earthquake
2619164,Elemental Weapon,elemental weapon,3rd,1 Action,Touch,,,"V, S",,1 Hour,Transmutation,,Acid (...),[],,https://www.dndbeyond.com/spells/2619164-elemental-weapon,xphb,elemental-weapon
2618834,Elementalism,elementalism,Cantrip,1 Action,30 ft.,5 ft. *,cube,"V, S",,Instantaneous,Transmutation,,,"[""DRUID"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618834-elementalism,xphb,elementalism
2619165,Enhance Ability,enhance ability,2nd,1 Action,Touch,,,"V, S, M",fur or a feather,1 Hour,Transmutation,,Buff,"[""ARTIFICER"", ""BARD"", ""CLERIC"", ""DRUID"", ""RANGER"", ""SORCERER"", ""WIZARD"", ""OATH OF GLORY"", ""OATH OF REVELRY"", ""FUTURE YOU PATRON"", ""BARD (LEGACY)"", ""CLERIC (LEGACY)"", ""DRUID (LEGACY)"", ""RANGER (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619165-enhance-ability,xphb,enhance-ability
2619170,Enlarge/Reduce,enlarge/reduce,2nd,1 Action,30 ft.,,,"V, S, M",a pinch of powdered iron,1 Minute,Transmutation,CON Save,Buff,"[""ARTIFICER"", ""BARD"", ""DRUID"", ""SORCERER"", ""WIZARD"", ""BARD (LEGACY)"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619170-enlarge-reduce,xphb,enlarge-reduce
2619189,Expeditious Retreat,expeditious retreat,1st,1 Bonus Action,Self,,,"V, S",,10 Minutes,Transmutation,,Movement,"[""ARTIFICER"", ""SORCERER"", ""WARLOCK"", ""WIZARD"", ""SORCERER (LEGACY)"", ""WARLOCK (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619189-expeditious-retreat,xphb,expeditious-retreat
2618848,Fabricate,fabricate,4th,10 Minutes,120 ft.,,cube,"V, S",,Instantaneous,Transmutation,,Creation,"[""FORGE DOMAIN (XGTE)"", ""ARTIFICER"", ""WIZARD"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618848-fabricate,xphb,fabricate
2618874,Feather Fall,feather fall,1st,1 Reaction *,60 ft.,,,"V, M",a small feather or piece of down,1 Minute,Transmutation,,Exploration (...),"[""ARTIFICER"", ""BARD"", ""SORCERER"", ""WIZARD"", ""BARD (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618874-feather-fall,xphb,feather-fall
2618905,Flesh to Stone,flesh to stone,6th,1 Action,60 ft.,,,"V, S, M",a cockatrice feather,1 Minute,Transmutation,CON Save,Petrified,"[""DRUID"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618905-flesh-to-stone,xphb,flesh-to-stone
2618909,Fly,fly,3rd,1 Action,Touch,,,"V, S, M",a feather,10 Minutes,Transmutation,,Movement,"[""ARTIFICER"", ""SORCERER"", ""WARLOCK"", ""WIZARD"", ""DRACONIC SORCERY"", ""ILLRIGGER"", ""CIRCLE OF THE HIVE (HGTMH1)"", ""HORNED KING PATRON"", ""SORCERER (LEGACY)"", ""WARLOCK (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618909-fly,xphb,fly
2618927,Gaseous Form,gaseous form,3rd,1 Action,Touch,,,"V, S, M",a bit of gauze,1 Hour,Transmutation,,Buff (...),"[""CIRCLE OF SPORES (TCOE)"", ""SORCERER"", ""WARLOCK"", ""WIZARD"", ""SORCERER (LEGACY)"", ""WARLOCK (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618927-gaseous-form,xphb,gaseous-form
2619141,Haste,haste,3rd,1 Action,30 ft.,,,"V, S, M",a shaving of licorice root,1 Minute,Transmutation,,Buff,"[""ARTIFICER"", ""SORCERER"", ""WIZARD"", ""OATH OF GLORY"", ""OATH OF VENGEANCE"", ""ILLRIGGER"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619141-haste,xphb,haste
2619145,Heat Metal,heat metal,2nd,1 Action,60 ft.,,,"V, S, M",a piece of iron and a flame,1 Minute,Transmutation,CON Save,Fire,"[""FORGE DOMAIN (XGTE)"", ""ARTIFICER"", ""BARD"", ""DRUID"", ""ILLRIGGER"", ""OATH OF THE SPELLDRINKER"", ""FESTUS DOMAIN"", ""BARD (LEGACY)"", ""DRUID (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619145-heat-metal,xphb,heat-metal
2618991,Jump,jump,1st,1 Bonus Action,Touch,,,"V, S, M",a grasshopper’s hind leg,1 Minute,Transmutation,,Movement,"[""ARTIFICER"", ""DRUID"", ""RANGER"", ""SORCERER"", ""WIZARD"", ""THE PREDATOR (HWT)"", ""DRUID (LEGACY)"", ""RANGER (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618991-jump,xphb,jump
2618992,Knock,knock,2nd,1 Action,60 ft.,,,V,,Instantaneous,Transmutation,,Utility,"[""BARD"", ""SORCERER"", ""WIZARD"", ""BARD (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618992-knock,xphb,knock
2618994,Levitate,levitate,2nd,1 Action,60 ft.,,,"V, S, M",a metal spring,10 Minutes,Transmutation,CON Save,Movement,"[""ARTIFICER"", ""SORCERER"", ""WIZARD"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618994-levitate,xphb,levitate
2618997,Lightning Arrow,lightning arrow,3rd,1 Bonus Action *,Self,,,"V, S",,Instantaneous,Transmutation,DEX Save,Lightning (...),[],,https://www.dndbeyond.com/spells/2618997-lightning-arrow,xphb,lightning-arrow
2619004,Longstrider,longstrider,1st,1 Action,Touch,,,"V, S, M",a pinch of dirt,1 Hour,Transmutation,,Buff (...),"[""ARTIFICER"", ""BARD"", ""DRUID"", ""RANGER"", ""WIZARD"", ""BARD (LEGACY)"", ""DRUID (LEGACY)"", ""RANGER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619004-longstrider,xphb,longstrider
2619024,Magic Weapon,magic weapon,2nd,1 Bonus Action,Touch,,,"V, S",,1 Hour,Transmutation,,Buff,"[""ARCANA DOMAIN (SCAG)"", ""FORGE DOMAIN (XGTE)"", ""ARTIFICER"", ""PALADIN"", ""RANGER"", ""SORCERER"", ""WIZARD"", ""WAR DOMAIN"", ""OATH OF GLORY"", ""PALADIN (LEGACY)"", ""RANGER (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619024-magic-weapon,xphb,magic-weapon
2619031,Meld into Stone,meld into stone,3rd,1 Action,Touch,,,"V, S",,8 Hours,Transmutation,,Movement,"[""THE GENIE (TCOE)"", ""CLERIC"", ""DRUID"", ""RANGER"", ""CLERIC (LEGACY)"", ""DRUID (LEGACY)"", ""RANGER (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619031-meld-into-stone,xphb,meld-into-stone
2619033,Mending,mending,Cantrip,1 Minute,Touch,,,"V, S, M",two lodestones,Instantaneous,Transmutation,,Utility,"[""ARTIFICER"", ""BARD"", ""CLERIC"", ""DRUID"", ""SORCERER"", ""WIZARD"", ""BARD (LEGACY)"", ""CLERIC (LEGACY)"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619033-mending,xphb,mending
2619034,Message,message,Cantrip,1 Action,120 ft.,,,"S, M",a copper wire,1 Round,Transmutation,,Communication (...),"[""ARTIFICER"", ""BARD"", ""DRUID"", ""SORCERER"", ""WIZARD"", ""ILLRIGGER"", ""BARD (LEGACY)"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619034-message,xphb,message
2619120,Move Earth,move earth,6th,1 Action,120 ft.,,,"V, S, M",a miniature shovel,2 Hours,Transmutation,,Control,"[""DRUID"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2619120-move-earth,xphb,move-earth
2618852,Passwall,passwall,5th,1 Action,30 ft.,,,"V, S, M",a pinch of sesame seeds,1 Hour,Transmutation,,Control,"[""WIZARD"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618852-passwall,xphb,passwall
2618869,Plant Growth,plant growth,3rd,Special *,150 ft.,100 ft.,sphere,"V, S",,Instantaneous,Transmutation,,Control,"[""NATURE DOMAIN (PHB)"", ""CIRCLE OF WILDFIRE (TCOE)"", ""BARD"", ""DRUID"", ""RANGER"", ""OATH OF THE ANCIENTS"", ""ARCHFEY PATRON"", ""BARD (LEGACY)"", ""DRUID (LEGACY)"", ""RANGER (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618869-plant-growth,xphb,plant-growth
2618876,Polymorph,polymorph,4th,1 Action,60 ft.,,,"V, S, M",a caterpillar cocoon,1 Hour,Transmutation,WIS Save,Control (...),"[""BARD"", ""DRUID"", ""SORCERER"", ""WIZARD"", ""HORNED KING PATRON"", ""BARD (LEGACY)"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618876-polymorph,xphb,polymorph
2618893,Prestidigitation,prestidigitation,Cantrip,1 Action,10 ft.,,,"V, S",,1 Hour,Transmutation,,Utility,"[""ARTIFICER"", ""BARD"", ""SORCERER"", ""WARLOCK"", ""WIZARD"", ""BARD (LEGACY)"", ""SORCERER (LEGACY)"", ""WARLOCK (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618893-prestidigitation,xphb,prestidigitation
2618917,Purify Food and Drink,purify food and drink,1st,1 Action,10 ft.,5 ft.,sphere,"V, S",,Instantaneous,Transmutation,,Utility,"[""ARTIFICER"", ""CLERIC"", ""DRUID"", ""PALADIN"", ""FESTUS DOMAIN"", ""OATH OF THE HARVEST (HGTMH1)"", ""CLERIC (LEGACY)"", ""DRUID (LEGACY)"", ""PALADIN (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618917-purify-food-and-drink,xphb,purify-food-and-drink
2618937,Regenerate,regenerate,7th,1 Minute,Touch,,,"V, S, M",a prayer wheel,1 Hour,Transmutation,,Healing,"[""BARD"", ""CLERIC"", ""DRUID"", ""BARD (LEGACY)"", ""CLERIC (LEGACY)"", ""DRUID (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618937-regenerate,xphb,regenerate
2618954,Reverse Gravity,reverse gravity,7th,1 Action,100 ft.,50 ft. *,cylinder,"V, S, M",a lodestone and iron filings,1 Minute,Transmutation,DEX Save,Control,"[""DRUID"", ""SORCERER"", ""WIZARD"", ""DRUID (LEGACY)"", ""SORCERER (LEGACY)"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618954-reverse-gravity,xphb,reverse-gravity
2618962,Rope Trick,rope trick,2nd,1 Action,Touch,,,"V, S, M",a segment of rope,1 Hour,Transmutation,,Utility,"[""ARTIFICER"", ""WIZARD"", ""GLOOM STALKER"", ""WIZARD (LEGACY)""]",Player’s Handbook,https://www.dndbeyond.com/spells/2618962-rope-trick,xphb,rope-trick
